"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'RXRA', 'PBX1', 'NFIB', 'KLF5', 'GLI2']",39.6
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'ETS1', 'RXRA', 'STAT4']",39.55555555555556
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'NR1D1', 'NFIB', 'GLI2', 'KLF5']",39.5
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'RXRA', 'PBX1', 'NFIB', 'TEAD1', 'GLI2']",39.5
"['SOX12', 'STAT3', 'DBP', 'MEF2D', 'TEAD1', 'STAT4', 'SMAD3', 'ZBTB7B', 'RXRA']",39.44444444444444
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'NR1D1', 'NFIB', 'GLI2', 'TEAD1']",39.4
"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'SMAD3', 'NR1D1', 'EHF', 'FOXN2', 'RXRA']",39.4
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'PBX1', 'TGIF1', 'TEAD1', 'FOXN2', 'ID1', 'STAT1', 'STAT4']",39.38461538461539
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'PBX1', 'ETS1', 'RFX3', 'ID1', 'FOXN2']",39.36363636363637
"['SOX12', 'STAT3', 'DBP', 'EHF', 'MSC', 'STAT4', 'ETS1', 'NR1D1', 'RXRA']",39.333333333333336
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'ETS1', 'RXRA', 'GLI2', 'KLF5']",39.2
"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'SMAD3', 'STAT1', 'FOSL2', 'ID1', 'TCF7L2']",39.2
"['SOX12', 'STAT3', 'DBP', 'MEF2D', 'TEAD1', 'STAT4', 'SMAD3', 'ZBTB7B', 'TCF7L2']",39.111111111111114
"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'SMAD3', 'NR1D1', 'EHF', 'FOXN2', 'TCF7L2']",39.1
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'SMAD3', 'ETS1', 'ZNF143', 'EHF', 'NR1D1']",39.0
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'PBX1', 'TGIF1', 'TEAD1', 'NFIB', 'ID1', 'STAT1', 'STAT4']",39.0
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'ETS1', 'TCF7L2', 'GLI2', 'KLF5']",38.9
"['SOX12', 'STAT3', 'DBP', 'EHF', 'MSC', 'GLI2', 'ETS1', 'NR1D1', 'RXRA']",38.888888888888886
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'SMAD3', 'ETS1', 'ZNF143', 'FOSL2']",38.875
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'ZBTB7B', 'RXRA', 'STAT4']",38.875
"['SREBF1', 'DBP', 'SMAD3', 'ETS1', 'STAT3', 'RXRA']",38.833333333333336
